Rpeaks,Participant,Sampling_Rate,Database
165212,MIT-Arr_12,360,MIT-Arr
165547,MIT-Arr_12,360,MIT-Arr
165881,MIT-Arr_12,360,MIT-Arr
166196,MIT-Arr_12,360,MIT-Arr
166503,MIT-Arr_12,360,MIT-Arr
166822,MIT-Arr_12,360,MIT-Arr
167154,MIT-Arr_12,360,MIT-Arr
167486,MIT-Arr_12,360,MIT-Arr
167822,MIT-Arr_12,360,MIT-Arr
168161,MIT-Arr_12,360,MIT-Arr
168481,MIT-Arr_12,360,MIT-Arr
168784,MIT-Arr_12,360,MIT-Arr
169107,MIT-Arr_12,360,MIT-Arr
169433,MIT-Arr_12,360,MIT-Arr
169759,MIT-Arr_12,360,MIT-Arr
170084,MIT-Arr_12,360,MIT-Arr
170402,MIT-Arr_12,360,MIT-Arr
170714,MIT-Arr_12,360,MIT-Arr
171014,MIT-Arr_12,360,MIT-Arr
171327,MIT-Arr_12,360,MIT-Arr
171648,MIT-Arr_12,360,MIT-Arr
171964,MIT-Arr_12,360,MIT-Arr
172284,MIT-Arr_12,360,MIT-Arr
172590,MIT-Arr_12,360,MIT-Arr
172886,MIT-Arr_12,360,MIT-Arr
173177,MIT-Arr_12,360,MIT-Arr
173478,MIT-Arr_12,360,MIT-Arr
173802,MIT-Arr_12,360,MIT-Arr
174132,MIT-Arr_12,360,MIT-Arr
174465,MIT-Arr_12,360,MIT-Arr
174794,MIT-Arr_12,360,MIT-Arr
175120,MIT-Arr_12,360,MIT-Arr
175438,MIT-Arr_12,360,MIT-Arr
175770,MIT-Arr_12,360,MIT-Arr
176123,MIT-Arr_12,360,MIT-Arr
176464,MIT-Arr_12,360,MIT-Arr
176804,MIT-Arr_12,360,MIT-Arr
177131,MIT-Arr_12,360,MIT-Arr
177462,MIT-Arr_12,360,MIT-Arr
177785,MIT-Arr_12,360,MIT-Arr
178123,MIT-Arr_12,360,MIT-Arr
178467,MIT-Arr_12,360,MIT-Arr
178797,MIT-Arr_12,360,MIT-Arr
179123,MIT-Arr_12,360,MIT-Arr
179437,MIT-Arr_12,360,MIT-Arr
179754,MIT-Arr_12,360,MIT-Arr
180069,MIT-Arr_12,360,MIT-Arr
180398,MIT-Arr_12,360,MIT-Arr
180731,MIT-Arr_12,360,MIT-Arr
181050,MIT-Arr_12,360,MIT-Arr
181359,MIT-Arr_12,360,MIT-Arr
181663,MIT-Arr_12,360,MIT-Arr
181977,MIT-Arr_12,360,MIT-Arr
182288,MIT-Arr_12,360,MIT-Arr
182613,MIT-Arr_12,360,MIT-Arr
182944,MIT-Arr_12,360,MIT-Arr
183259,MIT-Arr_12,360,MIT-Arr
183564,MIT-Arr_12,360,MIT-Arr
183868,MIT-Arr_12,360,MIT-Arr
184181,MIT-Arr_12,360,MIT-Arr
184487,MIT-Arr_12,360,MIT-Arr
184802,MIT-Arr_12,360,MIT-Arr
185147,MIT-Arr_12,360,MIT-Arr
185469,MIT-Arr_12,360,MIT-Arr
185776,MIT-Arr_12,360,MIT-Arr
186091,MIT-Arr_12,360,MIT-Arr
186415,MIT-Arr_12,360,MIT-Arr
186746,MIT-Arr_12,360,MIT-Arr
187079,MIT-Arr_12,360,MIT-Arr
187427,MIT-Arr_12,360,MIT-Arr
187757,MIT-Arr_12,360,MIT-Arr
188072,MIT-Arr_12,360,MIT-Arr
188395,MIT-Arr_12,360,MIT-Arr
188734,MIT-Arr_12,360,MIT-Arr
189075,MIT-Arr_12,360,MIT-Arr
427,MIT-Arr_14,360,MIT-Arr
698,MIT-Arr_14,360,MIT-Arr
961,MIT-Arr_14,360,MIT-Arr
1228,MIT-Arr_14,360,MIT-Arr
1492,MIT-Arr_14,360,MIT-Arr
1757,MIT-Arr_14,360,MIT-Arr
2029,MIT-Arr_14,360,MIT-Arr
2552,MIT-Arr_14,360,MIT-Arr
2820,MIT-Arr_14,360,MIT-Arr
3082,MIT-Arr_14,360,MIT-Arr
3345,MIT-Arr_14,360,MIT-Arr
3609,MIT-Arr_14,360,MIT-Arr
3868,MIT-Arr_14,360,MIT-Arr
4135,MIT-Arr_14,360,MIT-Arr
4395,MIT-Arr_14,360,MIT-Arr
4657,MIT-Arr_14,360,MIT-Arr
5182,MIT-Arr_14,360,MIT-Arr
5447,MIT-Arr_14,360,MIT-Arr
5713,MIT-Arr_14,360,MIT-Arr
5977,MIT-Arr_14,360,MIT-Arr
6239,MIT-Arr_14,360,MIT-Arr
6509,MIT-Arr_14,360,MIT-Arr
6777,MIT-Arr_14,360,MIT-Arr
7038,MIT-Arr_14,360,MIT-Arr
7299,MIT-Arr_14,360,MIT-Arr
7563,MIT-Arr_14,360,MIT-Arr
7831,MIT-Arr_14,360,MIT-Arr
8091,MIT-Arr_14,360,MIT-Arr
8349,MIT-Arr_14,360,MIT-Arr
8617,MIT-Arr_14,360,MIT-Arr
8879,MIT-Arr_14,360,MIT-Arr
9137,MIT-Arr_14,360,MIT-Arr
9406,MIT-Arr_14,360,MIT-Arr
9668,MIT-Arr_14,360,MIT-Arr
9936,MIT-Arr_14,360,MIT-Arr
10206,MIT-Arr_14,360,MIT-Arr
10469,MIT-Arr_14,360,MIT-Arr
10741,MIT-Arr_14,360,MIT-Arr
11009,MIT-Arr_14,360,MIT-Arr
11271,MIT-Arr_14,360,MIT-Arr
11534,MIT-Arr_14,360,MIT-Arr
12060,MIT-Arr_14,360,MIT-Arr
12333,MIT-Arr_14,360,MIT-Arr
12592,MIT-Arr_14,360,MIT-Arr
12859,MIT-Arr_14,360,MIT-Arr
13124,MIT-Arr_14,360,MIT-Arr
13390,MIT-Arr_14,360,MIT-Arr
13660,MIT-Arr_14,360,MIT-Arr
13922,MIT-Arr_14,360,MIT-Arr
14190,MIT-Arr_14,360,MIT-Arr
14460,MIT-Arr_14,360,MIT-Arr
14726,MIT-Arr_14,360,MIT-Arr
14991,MIT-Arr_14,360,MIT-Arr
15267,MIT-Arr_14,360,MIT-Arr
15536,MIT-Arr_14,360,MIT-Arr
15797,MIT-Arr_14,360,MIT-Arr
16065,MIT-Arr_14,360,MIT-Arr
16334,MIT-Arr_14,360,MIT-Arr
16606,MIT-Arr_14,360,MIT-Arr
16873,MIT-Arr_14,360,MIT-Arr
17140,MIT-Arr_14,360,MIT-Arr
17411,MIT-Arr_14,360,MIT-Arr
17944,MIT-Arr_14,360,MIT-Arr
18210,MIT-Arr_14,360,MIT-Arr
18477,MIT-Arr_14,360,MIT-Arr
18747,MIT-Arr_14,360,MIT-Arr
19012,MIT-Arr_14,360,MIT-Arr
19277,MIT-Arr_14,360,MIT-Arr
19555,MIT-Arr_14,360,MIT-Arr
19823,MIT-Arr_14,360,MIT-Arr
20084,MIT-Arr_14,360,MIT-Arr
20354,MIT-Arr_14,360,MIT-Arr
20624,MIT-Arr_14,360,MIT-Arr
20897,MIT-Arr_14,360,MIT-Arr
21163,MIT-Arr_14,360,MIT-Arr
21698,MIT-Arr_14,360,MIT-Arr
21969,MIT-Arr_14,360,MIT-Arr
22230,MIT-Arr_14,360,MIT-Arr
22499,MIT-Arr_14,360,MIT-Arr
22765,MIT-Arr_14,360,MIT-Arr
23039,MIT-Arr_14,360,MIT-Arr
23308,MIT-Arr_14,360,MIT-Arr
23571,MIT-Arr_14,360,MIT-Arr
23850,MIT-Arr_14,360,MIT-Arr
24118,MIT-Arr_14,360,MIT-Arr
24379,MIT-Arr_14,360,MIT-Arr
24650,MIT-Arr_14,360,MIT-Arr
24922,MIT-Arr_14,360,MIT-Arr
25460,MIT-Arr_14,360,MIT-Arr
25726,MIT-Arr_14,360,MIT-Arr
25997,MIT-Arr_14,360,MIT-Arr
26265,MIT-Arr_14,360,MIT-Arr
26528,MIT-Arr_14,360,MIT-Arr
26792,MIT-Arr_14,360,MIT-Arr
27055,MIT-Arr_14,360,MIT-Arr
27326,MIT-Arr_14,360,MIT-Arr
27588,MIT-Arr_14,360,MIT-Arr
28123,MIT-Arr_14,360,MIT-Arr
28391,MIT-Arr_14,360,MIT-Arr
28652,MIT-Arr_14,360,MIT-Arr
28920,MIT-Arr_14,360,MIT-Arr
29188,MIT-Arr_14,360,MIT-Arr
29460,MIT-Arr_14,360,MIT-Arr
29724,MIT-Arr_14,360,MIT-Arr
29987,MIT-Arr_14,360,MIT-Arr
30257,MIT-Arr_14,360,MIT-Arr
30521,MIT-Arr_14,360,MIT-Arr
30780,MIT-Arr_14,360,MIT-Arr
31050,MIT-Arr_14,360,MIT-Arr
31309,MIT-Arr_14,360,MIT-Arr
31577,MIT-Arr_14,360,MIT-Arr
31844,MIT-Arr_14,360,MIT-Arr
32108,MIT-Arr_14,360,MIT-Arr
32385,MIT-Arr_14,360,MIT-Arr
32652,MIT-Arr_14,360,MIT-Arr
32914,MIT-Arr_14,360,MIT-Arr
33185,MIT-Arr_14,360,MIT-Arr
33451,MIT-Arr_14,360,MIT-Arr
33986,MIT-Arr_14,360,MIT-Arr
34254,MIT-Arr_14,360,MIT-Arr
34525,MIT-Arr_14,360,MIT-Arr
34786,MIT-Arr_14,360,MIT-Arr
35046,MIT-Arr_14,360,MIT-Arr
35318,MIT-Arr_14,360,MIT-Arr
35577,MIT-Arr_14,360,MIT-Arr
35846,MIT-Arr_14,360,MIT-Arr
36118,MIT-Arr_14,360,MIT-Arr
36381,MIT-Arr_14,360,MIT-Arr
36651,MIT-Arr_14,360,MIT-Arr
37185,MIT-Arr_14,360,MIT-Arr
37452,MIT-Arr_14,360,MIT-Arr
37719,MIT-Arr_14,360,MIT-Arr
37979,MIT-Arr_14,360,MIT-Arr
38252,MIT-Arr_14,360,MIT-Arr
38511,MIT-Arr_14,360,MIT-Arr
38773,MIT-Arr_14,360,MIT-Arr
39038,MIT-Arr_14,360,MIT-Arr
39301,MIT-Arr_14,360,MIT-Arr
39565,MIT-Arr_14,360,MIT-Arr
39825,MIT-Arr_14,360,MIT-Arr
40086,MIT-Arr_14,360,MIT-Arr
40356,MIT-Arr_14,360,MIT-Arr
40621,MIT-Arr_14,360,MIT-Arr
40886,MIT-Arr_14,360,MIT-Arr
41167,MIT-Arr_14,360,MIT-Arr
41431,MIT-Arr_14,360,MIT-Arr
41694,MIT-Arr_14,360,MIT-Arr
41970,MIT-Arr_14,360,MIT-Arr
42234,MIT-Arr_14,360,MIT-Arr
42504,MIT-Arr_14,360,MIT-Arr
42773,MIT-Arr_14,360,MIT-Arr
43041,MIT-Arr_14,360,MIT-Arr
43312,MIT-Arr_14,360,MIT-Arr
43582,MIT-Arr_14,360,MIT-Arr
43849,MIT-Arr_14,360,MIT-Arr
44118,MIT-Arr_14,360,MIT-Arr
44387,MIT-Arr_14,360,MIT-Arr
44659,MIT-Arr_14,360,MIT-Arr
44923,MIT-Arr_14,360,MIT-Arr
45196,MIT-Arr_14,360,MIT-Arr
45474,MIT-Arr_14,360,MIT-Arr
45740,MIT-Arr_14,360,MIT-Arr
46002,MIT-Arr_14,360,MIT-Arr
46273,MIT-Arr_14,360,MIT-Arr
46538,MIT-Arr_14,360,MIT-Arr
46803,MIT-Arr_14,360,MIT-Arr
47070,MIT-Arr_14,360,MIT-Arr
47333,MIT-Arr_14,360,MIT-Arr
47596,MIT-Arr_14,360,MIT-Arr
47860,MIT-Arr_14,360,MIT-Arr
48121,MIT-Arr_14,360,MIT-Arr
48383,MIT-Arr_14,360,MIT-Arr
48641,MIT-Arr_14,360,MIT-Arr
48904,MIT-Arr_14,360,MIT-Arr
49174,MIT-Arr_14,360,MIT-Arr
49439,MIT-Arr_14,360,MIT-Arr
49713,MIT-Arr_14,360,MIT-Arr
49988,MIT-Arr_14,360,MIT-Arr
50263,MIT-Arr_14,360,MIT-Arr
50537,MIT-Arr_14,360,MIT-Arr
51078,MIT-Arr_14,360,MIT-Arr
51356,MIT-Arr_14,360,MIT-Arr
51619,MIT-Arr_14,360,MIT-Arr
51882,MIT-Arr_14,360,MIT-Arr
52154,MIT-Arr_14,360,MIT-Arr
52421,MIT-Arr_14,360,MIT-Arr
52688,MIT-Arr_14,360,MIT-Arr
52950,MIT-Arr_14,360,MIT-Arr
53220,MIT-Arr_14,360,MIT-Arr
53492,MIT-Arr_14,360,MIT-Arr
53756,MIT-Arr_14,360,MIT-Arr
54026,MIT-Arr_14,360,MIT-Arr
54297,MIT-Arr_14,360,MIT-Arr
54565,MIT-Arr_14,360,MIT-Arr
54833,MIT-Arr_14,360,MIT-Arr
55099,MIT-Arr_14,360,MIT-Arr
55367,MIT-Arr_14,360,MIT-Arr
55641,MIT-Arr_14,360,MIT-Arr
55906,MIT-Arr_14,360,MIT-Arr
56441,MIT-Arr_14,360,MIT-Arr
56713,MIT-Arr_14,360,MIT-Arr
56981,MIT-Arr_14,360,MIT-Arr
57245,MIT-Arr_14,360,MIT-Arr
57514,MIT-Arr_14,360,MIT-Arr
57787,MIT-Arr_14,360,MIT-Arr
58054,MIT-Arr_14,360,MIT-Arr
58329,MIT-Arr_14,360,MIT-Arr
58601,MIT-Arr_14,360,MIT-Arr
58866,MIT-Arr_14,360,MIT-Arr
59135,MIT-Arr_14,360,MIT-Arr
59398,MIT-Arr_14,360,MIT-Arr
59660,MIT-Arr_14,360,MIT-Arr
59925,MIT-Arr_14,360,MIT-Arr
60180,MIT-Arr_14,360,MIT-Arr
60435,MIT-Arr_14,360,MIT-Arr
60698,MIT-Arr_14,360,MIT-Arr
60962,MIT-Arr_14,360,MIT-Arr
61220,MIT-Arr_14,360,MIT-Arr
61738,MIT-Arr_14,360,MIT-Arr
62007,MIT-Arr_14,360,MIT-Arr
62267,MIT-Arr_14,360,MIT-Arr
62526,MIT-Arr_14,360,MIT-Arr
62796,MIT-Arr_14,360,MIT-Arr
63054,MIT-Arr_14,360,MIT-Arr
63304,MIT-Arr_14,360,MIT-Arr
63562,MIT-Arr_14,360,MIT-Arr
63816,MIT-Arr_14,360,MIT-Arr
64074,MIT-Arr_14,360,MIT-Arr
64330,MIT-Arr_14,360,MIT-Arr
64586,MIT-Arr_14,360,MIT-Arr
64846,MIT-Arr_14,360,MIT-Arr
65103,MIT-Arr_14,360,MIT-Arr
65361,MIT-Arr_14,360,MIT-Arr
65624,MIT-Arr_14,360,MIT-Arr
65878,MIT-Arr_14,360,MIT-Arr
66143,MIT-Arr_14,360,MIT-Arr
66409,MIT-Arr_14,360,MIT-Arr
66669,MIT-Arr_14,360,MIT-Arr
66937,MIT-Arr_14,360,MIT-Arr
67463,MIT-Arr_14,360,MIT-Arr
67724,MIT-Arr_14,360,MIT-Arr
67981,MIT-Arr_14,360,MIT-Arr
68239,MIT-Arr_14,360,MIT-Arr
68501,MIT-Arr_14,360,MIT-Arr
68757,MIT-Arr_14,360,MIT-Arr
69013,MIT-Arr_14,360,MIT-Arr
69277,MIT-Arr_14,360,MIT-Arr
69537,MIT-Arr_14,360,MIT-Arr
69793,MIT-Arr_14,360,MIT-Arr
70054,MIT-Arr_14,360,MIT-Arr
70314,MIT-Arr_14,360,MIT-Arr
70580,MIT-Arr_14,360,MIT-Arr
70841,MIT-Arr_14,360,MIT-Arr
71105,MIT-Arr_14,360,MIT-Arr
71373,MIT-Arr_14,360,MIT-Arr
71636,MIT-Arr_14,360,MIT-Arr
71901,MIT-Arr_14,360,MIT-Arr
72165,MIT-Arr_14,360,MIT-Arr
72423,MIT-Arr_14,360,MIT-Arr
72683,MIT-Arr_14,360,MIT-Arr
72953,MIT-Arr_14,360,MIT-Arr
73211,MIT-Arr_14,360,MIT-Arr
73467,MIT-Arr_14,360,MIT-Arr
73734,MIT-Arr_14,360,MIT-Arr
73997,MIT-Arr_14,360,MIT-Arr
74255,MIT-Arr_14,360,MIT-Arr
74513,MIT-Arr_14,360,MIT-Arr
74775,MIT-Arr_14,360,MIT-Arr
75039,MIT-Arr_14,360,MIT-Arr
75297,MIT-Arr_14,360,MIT-Arr
75557,MIT-Arr_14,360,MIT-Arr
75826,MIT-Arr_14,360,MIT-Arr
76085,MIT-Arr_14,360,MIT-Arr
76342,MIT-Arr_14,360,MIT-Arr
76607,MIT-Arr_14,360,MIT-Arr
76867,MIT-Arr_14,360,MIT-Arr
77131,MIT-Arr_14,360,MIT-Arr
77389,MIT-Arr_14,360,MIT-Arr
77646,MIT-Arr_14,360,MIT-Arr
77906,MIT-Arr_14,360,MIT-Arr
78164,MIT-Arr_14,360,MIT-Arr
78422,MIT-Arr_14,360,MIT-Arr
78681,MIT-Arr_14,360,MIT-Arr
78939,MIT-Arr_14,360,MIT-Arr
79204,MIT-Arr_14,360,MIT-Arr
79473,MIT-Arr_14,360,MIT-Arr
79739,MIT-Arr_14,360,MIT-Arr
80012,MIT-Arr_14,360,MIT-Arr
80286,MIT-Arr_14,360,MIT-Arr
80561,MIT-Arr_14,360,MIT-Arr
80829,MIT-Arr_14,360,MIT-Arr
81095,MIT-Arr_14,360,MIT-Arr
81635,MIT-Arr_14,360,MIT-Arr
81892,MIT-Arr_14,360,MIT-Arr
82148,MIT-Arr_14,360,MIT-Arr
82416,MIT-Arr_14,360,MIT-Arr
82681,MIT-Arr_14,360,MIT-Arr
82940,MIT-Arr_14,360,MIT-Arr
83200,MIT-Arr_14,360,MIT-Arr
83464,MIT-Arr_14,360,MIT-Arr
83731,MIT-Arr_14,360,MIT-Arr
83994,MIT-Arr_14,360,MIT-Arr
84257,MIT-Arr_14,360,MIT-Arr
84524,MIT-Arr_14,360,MIT-Arr
84790,MIT-Arr_14,360,MIT-Arr
85049,MIT-Arr_14,360,MIT-Arr
85315,MIT-Arr_14,360,MIT-Arr
85579,MIT-Arr_14,360,MIT-Arr
85849,MIT-Arr_14,360,MIT-Arr
86111,MIT-Arr_14,360,MIT-Arr
86370,MIT-Arr_14,360,MIT-Arr
86644,MIT-Arr_14,360,MIT-Arr
86909,MIT-Arr_14,360,MIT-Arr
87165,MIT-Arr_14,360,MIT-Arr
87426,MIT-Arr_14,360,MIT-Arr
87690,MIT-Arr_14,360,MIT-Arr
87955,MIT-Arr_14,360,MIT-Arr
88222,MIT-Arr_14,360,MIT-Arr
88485,MIT-Arr_14,360,MIT-Arr
88758,MIT-Arr_14,360,MIT-Arr
89024,MIT-Arr_14,360,MIT-Arr
89282,MIT-Arr_14,360,MIT-Arr
89549,MIT-Arr_14,360,MIT-Arr
90079,MIT-Arr_14,360,MIT-Arr
90346,MIT-Arr_14,360,MIT-Arr
90605,MIT-Arr_14,360,MIT-Arr
90876,MIT-Arr_14,360,MIT-Arr
91146,MIT-Arr_14,360,MIT-Arr
91405,MIT-Arr_14,360,MIT-Arr
91675,MIT-Arr_14,360,MIT-Arr
92225,MIT-Arr_14,360,MIT-Arr
92498,MIT-Arr_14,360,MIT-Arr
92769,MIT-Arr_14,360,MIT-Arr
93049,MIT-Arr_14,360,MIT-Arr
93318,MIT-Arr_14,360,MIT-Arr
93584,MIT-Arr_14,360,MIT-Arr
93858,MIT-Arr_14,360,MIT-Arr
94125,MIT-Arr_14,360,MIT-Arr
94397,MIT-Arr_14,360,MIT-Arr
94659,MIT-Arr_14,360,MIT-Arr
94921,MIT-Arr_14,360,MIT-Arr
95189,MIT-Arr_14,360,MIT-Arr
95452,MIT-Arr_14,360,MIT-Arr
95706,MIT-Arr_14,360,MIT-Arr
95970,MIT-Arr_14,360,MIT-Arr
96231,MIT-Arr_14,360,MIT-Arr
96495,MIT-Arr_14,360,MIT-Arr
96757,MIT-Arr_14,360,MIT-Arr
97019,MIT-Arr_14,360,MIT-Arr
97282,MIT-Arr_14,360,MIT-Arr
97540,MIT-Arr_14,360,MIT-Arr
98242,MIT-Arr_14,360,MIT-Arr
98504,MIT-Arr_14,360,MIT-Arr
98772,MIT-Arr_14,360,MIT-Arr
99028,MIT-Arr_14,360,MIT-Arr
99284,MIT-Arr_14,360,MIT-Arr
99550,MIT-Arr_14,360,MIT-Arr
99809,MIT-Arr_14,360,MIT-Arr
100064,MIT-Arr_14,360,MIT-Arr
100328,MIT-Arr_14,360,MIT-Arr
100591,MIT-Arr_14,360,MIT-Arr
100855,MIT-Arr_14,360,MIT-Arr
101125,MIT-Arr_14,360,MIT-Arr
101392,MIT-Arr_14,360,MIT-Arr
101664,MIT-Arr_14,360,MIT-Arr
101927,MIT-Arr_14,360,MIT-Arr
102194,MIT-Arr_14,360,MIT-Arr
102459,MIT-Arr_14,360,MIT-Arr
102718,MIT-Arr_14,360,MIT-Arr
102982,MIT-Arr_14,360,MIT-Arr
103509,MIT-Arr_14,360,MIT-Arr
103771,MIT-Arr_14,360,MIT-Arr
104040,MIT-Arr_14,360,MIT-Arr
104303,MIT-Arr_14,360,MIT-Arr
104564,MIT-Arr_14,360,MIT-Arr
104827,MIT-Arr_14,360,MIT-Arr
105088,MIT-Arr_14,360,MIT-Arr
105349,MIT-Arr_14,360,MIT-Arr
105612,MIT-Arr_14,360,MIT-Arr
106134,MIT-Arr_14,360,MIT-Arr
106397,MIT-Arr_14,360,MIT-Arr
106648,MIT-Arr_14,360,MIT-Arr
106910,MIT-Arr_14,360,MIT-Arr
107169,MIT-Arr_14,360,MIT-Arr
107434,MIT-Arr_14,360,MIT-Arr
107695,MIT-Arr_14,360,MIT-Arr
107956,MIT-Arr_14,360,MIT-Arr
108224,MIT-Arr_14,360,MIT-Arr
108494,MIT-Arr_14,360,MIT-Arr
108757,MIT-Arr_14,360,MIT-Arr
109026,MIT-Arr_14,360,MIT-Arr
109296,MIT-Arr_14,360,MIT-Arr
109561,MIT-Arr_14,360,MIT-Arr
109835,MIT-Arr_14,360,MIT-Arr
110103,MIT-Arr_14,360,MIT-Arr
110372,MIT-Arr_14,360,MIT-Arr
110640,MIT-Arr_14,360,MIT-Arr
110902,MIT-Arr_14,360,MIT-Arr
111167,MIT-Arr_14,360,MIT-Arr
111427,MIT-Arr_14,360,MIT-Arr
111694,MIT-Arr_14,360,MIT-Arr
111958,MIT-Arr_14,360,MIT-Arr
112217,MIT-Arr_14,360,MIT-Arr
112481,MIT-Arr_14,360,MIT-Arr
112748,MIT-Arr_14,360,MIT-Arr
113008,MIT-Arr_14,360,MIT-Arr
113270,MIT-Arr_14,360,MIT-Arr
113533,MIT-Arr_14,360,MIT-Arr
114063,MIT-Arr_14,360,MIT-Arr
114324,MIT-Arr_14,360,MIT-Arr
114584,MIT-Arr_14,360,MIT-Arr
114851,MIT-Arr_14,360,MIT-Arr
115113,MIT-Arr_14,360,MIT-Arr
115370,MIT-Arr_14,360,MIT-Arr
115627,MIT-Arr_14,360,MIT-Arr
115886,MIT-Arr_14,360,MIT-Arr
116152,MIT-Arr_14,360,MIT-Arr
116406,MIT-Arr_14,360,MIT-Arr
116663,MIT-Arr_14,360,MIT-Arr
116933,MIT-Arr_14,360,MIT-Arr
117193,MIT-Arr_14,360,MIT-Arr
117449,MIT-Arr_14,360,MIT-Arr
117714,MIT-Arr_14,360,MIT-Arr
117978,MIT-Arr_14,360,MIT-Arr
118241,MIT-Arr_14,360,MIT-Arr
118507,MIT-Arr_14,360,MIT-Arr
118772,MIT-Arr_14,360,MIT-Arr
119047,MIT-Arr_14,360,MIT-Arr
119315,MIT-Arr_14,360,MIT-Arr
119575,MIT-Arr_14,360,MIT-Arr
119841,MIT-Arr_14,360,MIT-Arr
120103,MIT-Arr_14,360,MIT-Arr
120374,MIT-Arr_14,360,MIT-Arr
120630,MIT-Arr_14,360,MIT-Arr
120884,MIT-Arr_14,360,MIT-Arr
121152,MIT-Arr_14,360,MIT-Arr
121413,MIT-Arr_14,360,MIT-Arr
121666,MIT-Arr_14,360,MIT-Arr
121931,MIT-Arr_14,360,MIT-Arr
122193,MIT-Arr_14,360,MIT-Arr
122455,MIT-Arr_14,360,MIT-Arr
122721,MIT-Arr_14,360,MIT-Arr
123249,MIT-Arr_14,360,MIT-Arr
123511,MIT-Arr_14,360,MIT-Arr
123763,MIT-Arr_14,360,MIT-Arr
124020,MIT-Arr_14,360,MIT-Arr
124273,MIT-Arr_14,360,MIT-Arr
124531,MIT-Arr_14,360,MIT-Arr
124794,MIT-Arr_14,360,MIT-Arr
125045,MIT-Arr_14,360,MIT-Arr
125300,MIT-Arr_14,360,MIT-Arr
125565,MIT-Arr_14,360,MIT-Arr
125823,MIT-Arr_14,360,MIT-Arr
126075,MIT-Arr_14,360,MIT-Arr
126334,MIT-Arr_14,360,MIT-Arr
126595,MIT-Arr_14,360,MIT-Arr
126857,MIT-Arr_14,360,MIT-Arr
127119,MIT-Arr_14,360,MIT-Arr
127377,MIT-Arr_14,360,MIT-Arr
127643,MIT-Arr_14,360,MIT-Arr
127903,MIT-Arr_14,360,MIT-Arr
128155,MIT-Arr_14,360,MIT-Arr
128412,MIT-Arr_14,360,MIT-Arr
128670,MIT-Arr_14,360,MIT-Arr
128928,MIT-Arr_14,360,MIT-Arr
129189,MIT-Arr_14,360,MIT-Arr
129441,MIT-Arr_14,360,MIT-Arr
129695,MIT-Arr_14,360,MIT-Arr
129954,MIT-Arr_14,360,MIT-Arr
130205,MIT-Arr_14,360,MIT-Arr
130457,MIT-Arr_14,360,MIT-Arr
130708,MIT-Arr_14,360,MIT-Arr
130957,MIT-Arr_14,360,MIT-Arr
131212,MIT-Arr_14,360,MIT-Arr
131468,MIT-Arr_14,360,MIT-Arr
131715,MIT-Arr_14,360,MIT-Arr
131973,MIT-Arr_14,360,MIT-Arr
132225,MIT-Arr_14,360,MIT-Arr
132476,MIT-Arr_14,360,MIT-Arr
132728,MIT-Arr_14,360,MIT-Arr
132979,MIT-Arr_14,360,MIT-Arr
133235,MIT-Arr_14,360,MIT-Arr
133494,MIT-Arr_14,360,MIT-Arr
133743,MIT-Arr_14,360,MIT-Arr
133996,MIT-Arr_14,360,MIT-Arr
134259,MIT-Arr_14,360,MIT-Arr
134513,MIT-Arr_14,360,MIT-Arr
134767,MIT-Arr_14,360,MIT-Arr
135024,MIT-Arr_14,360,MIT-Arr
135280,MIT-Arr_14,360,MIT-Arr
135539,MIT-Arr_14,360,MIT-Arr
135800,MIT-Arr_14,360,MIT-Arr
136058,MIT-Arr_14,360,MIT-Arr
136320,MIT-Arr_14,360,MIT-Arr
136581,MIT-Arr_14,360,MIT-Arr
136839,MIT-Arr_14,360,MIT-Arr
137099,MIT-Arr_14,360,MIT-Arr
137356,MIT-Arr_14,360,MIT-Arr
137618,MIT-Arr_14,360,MIT-Arr
137881,MIT-Arr_14,360,MIT-Arr
138135,MIT-Arr_14,360,MIT-Arr
138388,MIT-Arr_14,360,MIT-Arr
138654,MIT-Arr_14,360,MIT-Arr
138909,MIT-Arr_14,360,MIT-Arr
139162,MIT-Arr_14,360,MIT-Arr
139417,MIT-Arr_14,360,MIT-Arr
139671,MIT-Arr_14,360,MIT-Arr
139933,MIT-Arr_14,360,MIT-Arr
140190,MIT-Arr_14,360,MIT-Arr
140445,MIT-Arr_14,360,MIT-Arr
140710,MIT-Arr_14,360,MIT-Arr
140964,MIT-Arr_14,360,MIT-Arr
141215,MIT-Arr_14,360,MIT-Arr
141472,MIT-Arr_14,360,MIT-Arr
141723,MIT-Arr_14,360,MIT-Arr
141979,MIT-Arr_14,360,MIT-Arr
142234,MIT-Arr_14,360,MIT-Arr
142485,MIT-Arr_14,360,MIT-Arr
142740,MIT-Arr_14,360,MIT-Arr
143000,MIT-Arr_14,360,MIT-Arr
143254,MIT-Arr_14,360,MIT-Arr
143507,MIT-Arr_14,360,MIT-Arr
143764,MIT-Arr_14,360,MIT-Arr
144020,MIT-Arr_14,360,MIT-Arr
144288,MIT-Arr_14,360,MIT-Arr
144550,MIT-Arr_14,360,MIT-Arr
144806,MIT-Arr_14,360,MIT-Arr
145071,MIT-Arr_14,360,MIT-Arr
145334,MIT-Arr_14,360,MIT-Arr
145588,MIT-Arr_14,360,MIT-Arr
145849,MIT-Arr_14,360,MIT-Arr
146108,MIT-Arr_14,360,MIT-Arr
